"id" "time" "group" "y"
140 10 0 10.9135518927801
140 11 0 7.6815721253412
140 12 0 10.7974806982379
140 13 0 6.88788390860015
140 14 0 11.3851070428427
140 15 0 17.2790277478754
140 16 0 6.04846740592913
140 17 0 7.00648417165573
140 18 0 9.30799606286623
140 19 0 7.60645117310156
140 20 0 10.0876035144417
140 21 0 13.5767542832295
140 23 0 12.0352863068889
140 24 0 6.77951925191323
140 25 0 11.3278059139163
140 26 0 10.2175096845101
140 27 0 9.21613397802061
140 28 0 5.17389624663914
140 30 0 9.23587203626113
140 32 0 8.40515635905562
140 33 0 9.97596532644037
140 35 0 3.46605543511319
140 36 0 5.22595259744663
140 37 0 2.95203057483432
140 38 0 -0.0109867063462765
140 40 0 3.58009761253072
141 0 0 15.6579663832992
141 1 0 17.1184294828186
141 2 0 14.2860955063664
141 4 0 11.686722684661
141 6 0 11.0676551304214
141 8 0 11.1678519700291
141 9 0 11.2421360442701
141 10 0 12.2156702928449
141 11 0 10.0426754609404
141 12 0 11.5957558377641
141 16 0 9.10177879356121
141 17 0 10.0984645034365
141 18 0 12.6422201209998
141 20 0 9.45438984823214
141 21 0 8.95831308170585
141 22 0 8.33081298862648
141 23 0 7.02406294594985
141 24 0 5.75944993266467
141 27 0 8.55935489054465
141 28 0 8.74502825132575
141 29 0 6.61646593151652
141 30 0 4.93082349686256
141 31 0 5.69720090741089
141 32 0 4.75845793702187
141 33 0 5.95852361841283
141 37 0 4.94664704479131
141 39 0 4.71676933939344
141 40 0 2.8496150906
142 0 0 16.6663827322071
142 3 0 18.5709094776137
142 4 0 20.1830230419913
142 5 0 18.1386634915631
142 7 0 13.1091758096568
142 8 0 14.3987825340364
142 9 0 14.8492248471001
142 10 0 18.1523027829653
142 11 0 17.0229686439351
142 12 0 12.9828297081885
142 13 0 15.6258861580087
142 14 0 11.6268852697473
142 15 0 15.2480763311428
142 17 0 12.7914065884806
142 18 0 15.9988055309437
142 19 0 11.5545957314157
142 20 0 9.28960831685401
142 21 0 14.9114456755118
142 22 0 10.187205775249
142 23 0 13.755259606218
142 26 0 9.56304044920444
142 29 0 10.7735007620001
142 31 0 9.10630662903845
142 32 0 10.4441183212584
142 33 0 12.8145523861485
142 35 0 9.54239754091827
142 37 0 10.7024465330572
142 38 0 8.33888183981141
142 40 0 2.39500875997937
143 0 0 15.7919071878505
143 1 0 15.9303781287647
143 2 0 14.9953995595471
143 5 0 13.3112897936863
143 6 0 15.4014778257416
143 7 0 17.0104302924482
143 9 0 14.7876430064544
143 10 0 12.7874565618076
143 11 0 10.5176269889534
143 12 0 14.6683329005318
143 13 0 11.271004483701
143 14 0 13.2197407603477
143 15 0 13.2303644207702
143 17 0 12.7010585773725
143 18 0 12.7382983607797
143 19 0 12.6775466368321
143 20 0 9.56807094897742
143 21 0 8.98532324328241
143 23 0 7.40637158806065
143 24 0 10.07423881386
143 25 0 11.8109626641928
143 26 0 11.6092056761314
143 28 0 8.08800940278696
143 29 0 8.58311141780443
143 31 0 5.67768890994804
143 32 0 5.22730709411158
143 35 0 5.72246008999437
143 36 0 8.59846802375645
143 37 0 6.35431080582744
143 38 0 9.13783422219273
143 39 0 7.27467900089396
143 40 0 10.4128363917705
144 1 0 15.0599415602332
144 2 0 12.2966611737529
144 4 0 13.0775401087591
144 5 0 11.9604159056795
144 6 0 11.3326850368923
144 8 0 15.7370527562466
144 9 0 11.2905836269455
144 13 0 12.4431857181093
144 18 0 7.15213711885011
144 20 0 11.1268315820951
144 22 0 5.69804396789026
144 23 0 12.6470357139456
144 24 0 7.86347706574123
144 26 0 8.13588643654739
144 29 0 9.85833984791247
144 31 0 8.9696124814922
144 33 0 4.06342978471979
144 34 0 4.38375343705301
144 35 0 7.61234409207075
144 36 0 4.13509853702882
144 37 0 4.11044753502134
144 39 0 3.92860962156745
144 40 0 -1.1845934871892
145 0 0 14.7121650579524
145 1 0 16.1437666243718
145 3 0 18.645415308525
145 4 0 9.88470964227887
145 6 0 13.4554375882162
145 10 0 14.0697808122806
145 13 0 12.1745452422791
145 17 0 11.8958784149053
145 18 0 8.72513679932912
145 19 0 10.2444686056215
145 20 0 7.73185395690534
145 21 0 9.9621802659941
145 24 0 9.10940576373728
145 25 0 9.63135694846752
145 26 0 10.8102719313864
145 27 0 7.19280357786987
145 30 0 11.0128929150011
145 31 0 11.2842249123713
145 32 0 5.55341312330019
145 34 0 5.23685940596773
145 39 0 5.03381418721231
146 2 1 13.0563983267072
146 4 1 12.9789396737583
146 8 1 13.0226473956055
146 9 1 12.5729821937027
146 11 1 11.7055485128236
146 12 1 9.86808354371316
146 13 1 10.2765443138575
146 14 1 9.4624639315346
146 15 1 9.92738123860961
146 17 1 8.36335354696004
146 18 1 8.34272246558446
146 21 1 8.53514917058045
146 22 1 5.92723628562289
146 24 1 7.76588874513691
146 25 1 7.21791813707462
146 30 1 6.50709905305379
146 31 1 3.62321657835363
146 33 1 6.42038916181399
146 34 1 7.45087352339174
146 35 1 3.07432803782252
146 38 1 2.60180423141912
147 0 0 14.8104335992398
147 1 0 16.2836119807118
147 3 0 13.2106865918901
147 4 0 13.7740034364351
147 5 0 14.9789451329126
147 6 0 14.5224142834001
147 7 0 15.9856195913699
147 8 0 16.4818393203584
147 9 0 14.1756302982578
147 10 0 11.1423125296958
147 11 0 12.5688331172693
147 12 0 12.0020312792544
147 13 0 13.6798433936385
147 14 0 10.3523928679014
147 15 0 8.21408653839487
147 16 0 12.2190843674309
147 17 0 12.3372289841457
147 19 0 13.5192947589745
147 20 0 11.1040484244576
147 21 0 7.43777910455416
147 23 0 6.97390570757104
147 24 0 10.8634663591456
147 25 0 3.03922759810416
147 26 0 4.33207790709726
147 27 0 9.52121610986401
147 28 0 7.19935098009939
147 29 0 8.83700096378826
147 30 0 4.28859411860251
147 31 0 11.0139301005963
147 32 0 10.1277978215119
147 33 0 9.1535073722795
147 34 0 9.16006240832619
147 35 0 5.37558979014176
147 36 0 7.90091551778665
147 38 0 0.078494127241143
147 39 0 1.66311039948796
147 40 0 2.85643280156887
148 0 1 15.6407204788863
148 1 1 14.690505313725
148 3 1 17.378093928411
148 4 1 14.4308483577778
148 5 1 14.9918364753378
148 6 1 15.6477620566796
148 7 1 14.6893427424955
148 8 1 12.6411090781879
148 9 1 10.0497300444319
148 10 1 12.9600129070744
148 11 1 12.0743115026229
148 12 1 10.5344962836143
148 13 1 11.0190117963846
148 14 1 11.352504479972
148 15 1 11.1447838973879
148 16 1 10.0178583883277
148 17 1 11.6339360242863
148 18 1 10.3190779767734
148 19 1 9.3794649886812
148 20 1 11.3373289203712
148 22 1 10.2670848225542
148 23 1 10.6487240344513
148 24 1 10.0457258344479
148 26 1 9.24725770419768
148 27 1 7.49885816138119
148 28 1 7.852774222184
148 29 1 11.1799847154182
148 31 1 7.5299543891403
148 32 1 8.63015941165196
148 34 1 4.78608881711488
148 35 1 6.96522428689909
148 36 1 6.16006785716221
148 37 1 7.14198470017673
148 38 1 5.7508484076305
148 39 1 3.79018656177789
148 40 1 6.97286842801262
149 0 1 18.6992583722818
149 1 1 15.9233545234977
149 2 1 15.2604906754322
149 4 1 15.7131027980287
149 8 1 16.2568285225528
149 10 1 13.4434162511526
149 11 1 14.5593207240779
149 12 1 12.9120343403969
149 15 1 10.4005089614489
149 16 1 14.1941591176138
149 17 1 11.3442157889822
149 19 1 9.90742378459202
149 21 1 7.44599364041964
149 22 1 12.0617818602967
149 23 1 13.155187426626
149 28 1 10.9070958327152
149 29 1 10.6127052299493
149 34 1 12.0739586006856
149 35 1 10.5764474925773
149 36 1 7.53426609974394
149 39 1 3.84826119830725
149 40 1 9.38899835886262
150 0 1 16.3897264985164
150 1 1 15.9271317328964
150 2 1 16.5855549883531
150 3 1 12.785546897274
150 4 1 12.9877277353665
150 7 1 12.8362660811851
150 8 1 12.711923490548
150 9 1 12.4279612832261
150 10 1 11.3598936607164
150 12 1 12.3329376494355
150 13 1 13.055294283779
150 14 1 10.5113792333148
150 15 1 12.3334654646554
150 16 1 9.43537161184004
150 17 1 9.63277838059578
150 18 1 8.93712689033701
150 19 1 8.73228617345547
150 20 1 9.45083801614845
150 21 1 10.3817582127844
150 22 1 9.31140221859546
150 23 1 9.61890794168807
150 24 1 9.18336925978224
150 25 1 9.37425986622166
150 27 1 6.72499995918008
150 28 1 7.6539384839947
150 31 1 6.39284651983877
150 32 1 5.16600300553714
150 33 1 6.3650562680465
150 34 1 5.61751568656217
150 36 1 4.31759051486355
150 37 1 5.73830364961559
150 38 1 1.91637687578288
150 40 1 5.4544470963272
151 0 1 8.47819426209584
151 1 1 10.8070882268296
151 2 1 9.23429578497987
151 3 1 9.01778966736316
151 4 1 14.0307034864568
151 5 1 10.843846062001
151 6 1 10.8372611251974
151 7 1 15.8871744847166
151 8 1 9.29290013255955
151 9 1 7.16333172980448
151 10 1 12.8954982004204
151 11 1 9.81231763023473
151 12 1 8.5151647795177
151 13 1 10.6848873928014
151 15 1 10.034098772412
151 16 1 13.9007588386504
151 17 1 5.3222630573497
151 18 1 8.80451578063876
151 19 1 8.27651300621929
151 20 1 2.68257856800531
151 21 1 7.7064644363186
151 23 1 10.2886587185321
151 24 1 2.12132454191451
151 26 1 2.25354736891436
151 27 1 4.34728220297489
151 28 1 10.0667613534814
151 29 1 7.33616957822633
151 30 1 4.90130609134006
151 31 1 7.543408810217
151 32 1 0.14508612928716
151 33 1 2.79606072248453
151 35 1 5.84222992887344
151 36 1 6.00761505304707
151 37 1 6.77768037480562
151 38 1 3.13713322422043
151 39 1 -4.43335261452192
151 40 1 3.22830564663914
152 0 1 14.0441945442279
152 1 1 11.8310814573664
152 2 1 10.5000661401535
152 6 1 13.9764080199429
152 7 1 14.6575065498159
152 9 1 13.1756599325078
152 11 1 11.2571811448531
152 13 1 8.58656097146747
152 16 1 9.37391898906523
152 17 1 10.2688056898023
152 18 1 13.973607721915
152 19 1 8.55283360093261
152 22 1 10.1062542537857
152 24 1 8.4098621834705
152 25 1 5.25438228736678
152 29 1 7.86113202474772
152 32 1 4.20256340317735
152 34 1 7.41275834951667
152 35 1 7.08608075847709
152 38 1 4.83203280099244
152 39 1 4.22476905010369
152 40 1 4.66973999713508
153 0 0 13.8602429522068
153 1 0 17.5376403111656
153 2 0 12.9923931329537
153 3 0 11.7288389930251
153 4 0 4.99024746362577
153 6 0 13.6749450519381
153 7 0 14.7501532144027
153 8 0 7.58355139872026
153 9 0 10.4716524711973
153 10 0 5.29651000510242
153 11 0 7.24888734503481
153 12 0 7.74474706505176
153 13 0 6.31014475800964
153 14 0 7.30204967559455
153 15 0 5.71546032569645
153 16 0 9.04887279496244
153 17 0 3.21623921851762
153 18 0 3.63732099329054
153 19 0 7.04918775506747
153 20 0 4.14597127774294
153 21 0 10.9430789883726
153 23 0 3.61188496708849
153 24 0 3.62166132929282
153 25 0 9.33429189741427
153 26 0 2.05869079281163
153 27 0 2.36720753866405
153 28 0 6.26974215789049
153 29 0 11.1971336090534
153 30 0 0.522835587175972
153 31 0 4.01904194416274
153 32 0 4.46202470149584
153 34 0 5.58053334695765
153 35 0 12.6787978254048
153 36 0 7.2862234152081
153 39 0 2.3727368182397
153 40 0 7.08746039423082
154 0 1 9.86977450015442
154 2 1 10.8907212426766
154 3 1 7.70807672060203
154 5 1 10.8825186167101
154 6 1 10.3081960706222
154 7 1 9.99934073279589
154 8 1 9.34486650584546
154 9 1 5.27698459079277
154 10 1 8.44014199866402
154 12 1 7.84007326365861
154 13 1 7.02292074617237
154 14 1 8.61977220512996
154 15 1 8.84194702274161
154 16 1 11.6869591747626
154 18 1 8.13646607536244
154 20 1 4.10495144729707
154 23 1 4.43429805619653
154 25 1 4.33984128240393
154 26 1 6.53852598790183
154 27 1 6.89462144266007
154 29 1 4.08890152689478
154 31 1 3.029686392439
154 32 1 1.48016781494461
154 33 1 -3.12735690309792
154 34 1 1.50750268040935
154 35 1 1.63283154389715
154 36 1 1.5794268505491
154 37 1 0.764302618362781
154 38 1 0.15589106339503
154 39 1 -2.25413958627983
154 40 1 -2.05804026003248
155 0 0 14.8933641766714
155 1 0 12.9432119094573
155 3 0 13.6915243651102
155 4 0 11.3579832564743
155 5 0 14.2566379715705
155 9 0 10.8498723903364
155 10 0 10.9041020735631
155 12 0 10.2478405548362
155 13 0 10.4039177503842
155 17 0 10.2831737676599
155 18 0 9.84664415928806
155 19 0 8.83295587303927
155 20 0 6.41529946972996
155 21 0 9.77402945693921
155 22 0 7.06806224283366
155 23 0 12.1898461603802
155 24 0 5.44485366156914
155 26 0 7.94463514735098
155 29 0 7.83881122043925
155 31 0 5.2810868923592
155 32 0 6.45753869526917
155 33 0 5.24989031209941
155 34 0 8.19468164819737
155 35 0 9.10025630986
155 36 0 8.60662958475104
155 38 0 3.99050157313862
155 39 0 2.9186088583293
155 40 0 1.51659674259546
156 0 0 14.2643928055785
156 1 0 11.2706916854344
156 2 0 8.12183360163659
156 3 0 10.6298034522421
156 4 0 14.7332575650709
156 5 0 18.7154717169251
156 6 0 11.686814258407
156 7 0 4.34910528038216
156 8 0 8.15857745053052
156 9 0 12.4213723581874
156 10 0 2.5132488961382
156 11 0 4.84612350542479
156 12 0 5.10636792138564
156 13 0 8.089950085276
156 15 0 4.56024881907987
156 16 0 8.51686722668416
156 17 0 6.17617030928688
156 18 0 7.3304360207289
156 19 0 6.91056914008579
156 20 0 3.35395571487704
156 21 0 10.9028443403825
156 22 0 2.31477237119726
156 23 0 5.6210758664962
156 24 0 6.18817256827006
156 25 0 2.80369837449661
156 26 0 5.65952171356743
156 27 0 0.486854142735247
156 28 0 7.98097902464723
156 29 0 -0.496521838206466
156 30 0 1.1773665611297
156 31 0 -0.250948139465003
156 32 0 1.72383794517322
156 33 0 8.19634715874693
156 34 0 -3.47177821135695
156 35 0 3.01397631365512
156 36 0 1.41210367680073
156 37 0 7.66790198898346
156 38 0 8.34986988962048
156 39 0 -1.29836691946617
156 40 0 -4.19696332532116
157 0 1 15.2266867551854
157 1 1 14.4783740895559
157 3 1 14.6237516381968
157 4 1 13.960299453065
157 7 1 13.1985186223575
157 8 1 12.7439441372387
157 9 1 11.0929156341919
157 10 1 12.5634932539807
157 11 1 11.4140908320896
157 12 1 11.2903945755962
157 13 1 13.5731900017204
157 15 1 11.1029738196173
157 16 1 11.0932090404734
157 17 1 9.81216044789739
157 18 1 10.4232676399415
157 19 1 8.68856382958249
157 20 1 10.3717254912849
157 21 1 9.73351075842867
157 23 1 8.50263172057437
157 24 1 9.19479270786238
157 25 1 9.08578691839781
157 27 1 8.72273713615461
157 28 1 8.63127174932816
157 29 1 6.89564137228988
157 30 1 7.90061372678288
157 31 1 8.01992763832172
157 33 1 7.89578495966925
157 35 1 4.30000730080598
157 37 1 2.09531187333036
157 38 1 5.01766465161008
157 40 1 4.27744686126465
158 0 0 16.973388569159
158 1 0 15.7084285419275
158 2 0 14.5791588024612
158 3 0 12.7933505963588
158 4 0 16.2844908300736
158 5 0 16.6253567058504
158 6 0 13.4731659513374
158 7 0 13.6036522355443
158 8 0 11.995136347888
158 9 0 15.2317321011834
158 10 0 13.1715021883698
158 11 0 11.9619850301606
158 12 0 11.6961382511741
158 13 0 12.0246190698068
158 14 0 13.5976596531194
158 15 0 11.5184876201705
158 16 0 13.4547831660819
158 17 0 13.9054472358482
158 18 0 10.3791948517498
158 19 0 9.74592314233434
158 20 0 11.2281315550381
158 21 0 11.7985668210287
158 22 0 9.64385635658545
158 23 0 10.5581212120382
158 24 0 9.29851424496859
158 25 0 10.5495956258881
158 26 0 10.6410279037175
158 27 0 8.27318126736147
158 29 0 7.85268543776854
158 30 0 9.47177037672625
158 31 0 11.0395690283495
158 32 0 7.75960077336921
158 33 0 7.16501427095952
158 34 0 10.940577892341
158 35 0 6.03419301885305
158 37 0 5.83153163932127
158 38 0 7.02784636531642
158 39 0 8.23366017379227
158 40 0 6.81075577452653
159 0 0 17.4699501882022
159 1 0 14.7582881955238
159 2 0 15.8047067212072
159 3 0 14.2177494267745
159 4 0 14.8445563892951
159 5 0 14.686117655757
159 6 0 13.8396348779263
159 7 0 13.2267262003748
159 8 0 14.6320201476806
159 9 0 14.1576418307451
159 10 0 13.8911157568525
159 11 0 12.092098272846
159 12 0 12.1322755928618
159 13 0 11.3536770154663
159 14 0 12.5468393094006
159 15 0 13.0392988766755
159 16 0 14.2493048911189
159 17 0 12.844601847588
159 18 0 9.72080818985076
159 19 0 9.03479585727549
159 20 0 12.3797105987694
159 21 0 15.0005810173574
159 22 0 10.5756301778306
159 23 0 9.06803026288453
159 24 0 8.51157538786427
159 25 0 8.8123300191734
159 26 0 7.48762377576824
159 27 0 9.12008059572491
159 28 0 7.04302475452807
159 29 0 6.66408901551024
159 30 0 7.14577436321455
159 31 0 7.13415271583898
159 32 0 9.33331842706526
159 33 0 10.18352831695
159 35 0 4.16552620157157
159 36 0 6.04597139492463
159 37 0 6.10753857360449
159 38 0 6.65654048163494
159 39 0 4.13184619539082
159 40 0 6.76731712688377
160 1 1 14.8786711954122
160 2 1 15.399040365913
160 6 1 12.853296304652
160 7 1 15.2098074574906
160 9 1 12.3740522003965
160 11 1 13.7939279038245
160 12 1 15.1508753922203
160 13 1 15.6543960664236
160 15 1 10.1363447563996
160 17 1 10.0009621278372
160 20 1 11.3973224623116
160 22 1 8.74564881100305
160 24 1 8.12675721005881
160 25 1 13.1984397794208
160 26 1 12.8598597513088
160 28 1 9.89752059080519
160 30 1 10.843486430759
160 32 1 6.06040300032888
160 33 1 7.2615846494734
160 34 1 8.95444139121419
160 35 1 9.46016465098498
160 37 1 4.1751271630243
161 0 0 19.1296610223338
161 1 0 12.7000399940883
161 2 0 10.8833232198104
161 3 0 11.0003505421883
161 5 0 13.0075084346203
161 6 0 10.6361461796425
161 8 0 9.48762708339236
161 9 0 10.0883712229246
161 10 0 13.8304852065518
161 12 0 11.8033767925104
161 13 0 4.23223909271755
161 14 0 10.2298787736666
161 15 0 9.33534968121165
161 16 0 8.91413072193374
161 17 0 7.67245591602679
161 19 0 12.8320183579228
161 20 0 6.48462867691291
161 21 0 8.99387516742976
161 22 0 11.37968226453
161 23 0 9.55240030717634
161 26 0 7.50798959835218
161 27 0 4.16590818203927
161 28 0 2.12765775875088
161 29 0 4.65900446482375
161 32 0 8.46707129384304
161 33 0 4.28373374451049
161 34 0 4.91310227121234
161 36 0 5.01730245583114
161 40 0 7.89194848357163
162 0 1 16.640576389884
162 1 1 16.1619380919361
162 2 1 14.9322960746427
162 3 1 16.3478674268376
162 5 1 15.652062526322
162 6 1 15.3005663605567
162 7 1 14.6008505448451
162 8 1 15.4970510966173
162 11 1 13.6134249213324
162 12 1 12.9454560385932
162 13 1 13.539589996126
162 14 1 12.5383807494618
162 15 1 10.7007734811127
162 16 1 12.8006003941971
162 17 1 12.1431056314356
162 18 1 12.6191810683067
162 20 1 12.0332766424192
162 21 1 11.5367078830752
162 22 1 10.7623230420229
162 23 1 10.1539731823945
162 24 1 11.1672719531217
162 25 1 11.9201945227941
162 26 1 9.2747423750921
162 27 1 10.9483963473773
162 28 1 11.2899929386126
162 29 1 10.7798260552408
162 30 1 8.68554864056934
162 31 1 8.93885894304463
162 32 1 7.08437433724252
162 33 1 8.07566320592684
162 34 1 7.56511907930971
162 35 1 8.69980384164012
162 36 1 6.81575899402044
162 39 1 6.15811379627396
162 40 1 6.66871891049542
163 1 0 13.9179576095622
163 2 0 16.4935064813228
163 3 0 13.3399178008422
163 4 0 13.0119606203356
163 5 0 15.0177524375939
163 6 0 12.9127111546215
163 8 0 13.5448930385124
163 9 0 14.006252768121
163 10 0 10.9549734542026
163 11 0 15.2446985650777
163 12 0 15.9358647251876
163 13 0 9.28958086452577
163 14 0 12.8361804477298
163 15 0 9.26319987192554
163 16 0 10.4173831424614
163 17 0 10.349814375498
163 18 0 10.5961673237186
163 19 0 13.2377268431772
163 20 0 12.4641743300144
163 22 0 8.42801251585187
163 25 0 8.50097715411137
163 26 0 7.90354065293411
163 29 0 5.42949551566177
163 30 0 7.20680652775011
163 31 0 5.16829913599315
163 32 0 8.71084169004945
163 34 0 7.24105983521183
163 35 0 8.21514389331466
163 36 0 6.53062869631782
163 37 0 5.03614857490795
164 0 1 12.4959998738435
164 1 1 11.1185901967967
164 2 1 12.7465058165885
164 3 1 13.334510800815
164 4 1 12.7296342986954
164 5 1 12.2446579062229
164 6 1 12.5945366589198
164 7 1 10.068532910021
164 8 1 11.6957234658524
164 9 1 10.202529179022
164 10 1 9.26844898315955
164 11 1 11.1326771335563
164 12 1 12.9866667106688
164 13 1 7.52327924517044
164 14 1 9.69683777343115
164 15 1 9.52678756870241
164 16 1 8.46993055872584
164 19 1 8.61133255736392
164 20 1 9.41817728424797
164 21 1 8.24128510959142
164 22 1 7.93845316946403
164 23 1 9.49553792513358
164 25 1 8.33630945879586
164 26 1 3.59043363076906
164 27 1 7.79894986313071
164 29 1 8.8338021725908
164 30 1 5.39779267071304
164 31 1 4.07714657108561
164 32 1 6.22655384805418
164 34 1 3.94288346476095
164 36 1 3.37016986147983
164 37 1 1.2032541472933
164 39 1 1.81295592827417
164 40 1 0.309279792235296
165 0 1 5.11726451045828
165 1 1 9.46309822890036
165 4 1 5.93415022815181
165 5 1 5.79769282509465
165 6 1 4.50742319067856
165 10 1 1.69191854663475
165 11 1 2.0667503227338
165 13 1 3.5779751031671
165 17 1 5.09349217081818
165 18 1 4.38505107672851
165 19 1 7.8775926212031
165 21 1 3.42488629552381
165 22 1 1.10405123473184
165 23 1 3.70753066876256
165 25 1 0.75920408909201
165 27 1 5.05771820808557
165 28 1 1.16702732542061
165 31 1 7.24109258087357
165 32 1 -6.89540161101409
165 35 1 -4.75244654782326
165 36 1 1.30069683256002
165 37 1 0.672667275671522
165 38 1 -1.57513352455907
165 40 1 -8.9668478798842
166 1 1 12.0027556179801
166 3 1 9.55381564307858
166 4 1 10.443957937292
166 7 1 11.7330194759646
166 9 1 10.5434807835196
166 10 1 13.7882450416331
166 11 1 7.48063216335504
166 13 1 8.68362465142842
166 14 1 8.11639447006842
166 16 1 11.4559036338228
166 17 1 6.45553098961358
166 18 1 5.82015641472053
166 19 1 8.76828951239634
166 21 1 8.89423333461551
166 23 1 7.97694895624622
166 25 1 3.45826711713337
166 26 1 4.51286929846328
166 27 1 10.1802127149394
166 28 1 0.724161026887082
166 29 1 8.45641261941759
166 30 1 6.02335642995522
166 31 1 2.61101464391792
166 33 1 2.83491892430998
166 34 1 0.962608489158955
166 35 1 2.1364586081628
166 36 1 3.65681262621471
166 37 1 4.02406643489138
166 38 1 -2.45999411473814
166 39 1 1.12546316062226
166 40 1 0.94670638190475
167 0 0 17.287027912996
167 1 0 14.5267687663935
167 5 0 13.1836821915604
167 6 0 13.8574851293227
167 7 0 11.8850288174932
167 8 0 13.4807039882735
167 9 0 13.109737326366
167 11 0 9.3853343310464
167 13 0 11.3012099212252
167 14 0 10.6208379922432
167 18 0 9.74832998827897
167 19 0 9.18906563796296
167 20 0 11.9928432453503
167 21 0 8.73968268496432
167 22 0 10.4164412244847
167 24 0 10.7627430199894
167 25 0 7.62220135374633
167 27 0 7.88636307128132
167 28 0 4.44868161864696
167 30 0 7.98015431750523
167 37 0 3.869877416612
167 38 0 7.06007147796003
167 40 0 5.52074304918805
168 0 1 14.7306596596989
168 1 1 14.5618186489254
168 2 1 15.0241986415355
168 3 1 14.2879314272642
168 4 1 13.7693452218241
168 9 1 12.1016394232182
168 11 1 13.1354050541766
168 12 1 12.2285527239271
168 16 1 13.8296717957489
168 17 1 8.66997362328823
168 18 1 12.4132995074621
168 19 1 9.43750558655466
168 22 1 9.32111786137713
168 23 1 10.2197509771974
168 25 1 9.63554088569258
168 27 1 8.71894780199323
168 28 1 7.64895789017201
168 29 1 7.10074350504143
168 30 1 11.1128819797148
168 31 1 3.57881127295691
168 32 1 7.60882852272957
168 37 1 6.44100817304222
168 38 1 5.53231073558934
168 39 1 5.59777311018717
168 40 1 5.680729694922
169 0 1 10.9504057539837
169 1 1 10.2020504650037
169 4 1 9.80154024951247
169 5 1 7.70703129224825
169 8 1 6.07062672766006
169 10 1 7.32512650632308
169 12 1 8.36747967697462
169 13 1 5.92739753127475
169 14 1 6.56855024718849
169 15 1 6.20634458377429
169 16 1 6.9270603365794
169 17 1 4.83028734616144
169 18 1 5.50236931481326
169 19 1 3.92772362089617
169 20 1 5.41440072425237
169 21 1 3.05708725694253
169 24 1 3.73364360851296
169 27 1 4.95138458212568
169 28 1 2.30984645956256
169 29 1 6.16107233460432
169 31 1 1.22726213998309
169 33 1 2.27544880687037
169 35 1 -1.66140767338138
169 37 1 0.0523552575606244
169 38 1 -2.62447700207251
169 40 1 -1.95114672195115
170 0 0 15.9138102884717
170 1 0 15.2859782211846
170 2 0 17.691025227356
170 3 0 15.204568741654
170 4 0 15.6124825473395
170 5 0 15.1505220725526
170 6 0 16.1864987101491
170 7 0 16.4631752074415
170 8 0 15.6283892596092
170 10 0 14.311624807889
170 11 0 14.9348120071848
170 13 0 13.4042935339215
170 14 0 13.2573524336326
170 15 0 12.4977737032356
170 16 0 12.874728880436
170 17 0 12.8361354045077
170 18 0 12.0048999712571
170 20 0 12.6738728907916
170 21 0 13.4753725101546
170 22 0 12.6746819123919
170 23 0 12.0554782261116
170 24 0 11.5905575665007
170 27 0 9.54847067973227
170 28 0 11.3150071007401
170 29 0 10.5915829549923
170 30 0 9.0656643362246
170 31 0 9.02692246908808
170 32 0 10.9232669604289
170 33 0 9.32273075048967
170 34 0 7.99856256254477
170 35 0 8.83442422875941
170 36 0 7.87308922415802
170 37 0 7.52272150102526
170 38 0 7.88057872534563
170 39 0 6.6053569585227
170 40 0 5.99710916150413
171 0 1 13.7892030756454
171 1 1 12.4469340519482
171 2 1 15.0870203113583
171 3 1 13.1096378163742
171 5 1 12.0479823648823
171 6 1 14.1927265250149
171 7 1 10.7936841378362
171 8 1 12.092397129359
171 9 1 15.3014870643749
171 10 1 11.4389172479854
171 11 1 12.2158737955146
171 15 1 11.1265200277945
171 18 1 9.80213233540861
171 19 1 7.69096239397824
171 21 1 5.17753930452033
171 23 1 11.0234286425569
171 24 1 6.9544721343514
171 25 1 7.00316466791166
171 26 1 7.37361665017758
171 28 1 9.85880623450117
171 30 1 7.19086801147327
171 31 1 6.54219154789392
171 32 1 4.84208956204006
171 35 1 4.98035671449646
171 36 1 2.52922897985531
171 37 1 4.45713744664169
171 38 1 7.06705127631708
172 0 1 14.838175215177
172 2 1 9.43867903852555
172 3 1 12.4600286083895
172 4 1 13.5184222129889
172 5 1 11.6065973411463
172 6 1 11.6800008358788
172 7 1 11.3970550424328
172 8 1 11.5814795164847
172 9 1 12.6729199047566
172 12 1 10.135442009387
172 13 1 10.3827755441433
172 14 1 7.95027574275131
172 15 1 5.67794640698076
172 16 1 7.21261287246069
172 17 1 8.51241779412313
172 18 1 6.04728243853493
172 20 1 10.1339146128128
172 23 1 11.3215618244591
172 24 1 0.861046232466931
172 25 1 7.32160866877064
172 26 1 6.388571294948
172 27 1 1.27912948627548
172 28 1 6.2371960985697
172 29 1 2.00263173029907
172 30 1 10.5900741736888
172 31 1 2.29170429833798
172 32 1 1.46191140312202
172 33 1 5.8546189518763
172 34 1 3.64205840866248
172 36 1 2.41871662525332
172 37 1 5.40385268292663
172 38 1 6.52420906701937
172 39 1 2.77397670042562
172 40 1 0.863269465017046
173 1 0 13.3738145350456
173 3 0 15.4890730230937
173 4 0 14.6722313137992
173 5 0 14.2904480047561
173 6 0 13.1040965514827
173 7 0 13.6203170480229
173 8 0 11.6045138599429
173 9 0 10.8052358367333
173 10 0 9.86042057671105
173 12 0 9.35119892907088
173 13 0 12.1402931652791
173 14 0 9.55113384906635
173 15 0 8.08512242678762
173 17 0 12.4825362349989
